username,followers,following,posts,verified,bio,profile_pic,username_length,username_digits,ratio,fake
user4253,4842,4838,328,1,0,0,8,4,1.0,0
user4254,4142,1096,116,1,1,1,8,4,3.78,0
user4255,5899,4950,146,0,1,0,8,4,1.19,0
user4256,9650,322,173,0,1,0,8,4,29.97,0
user4257,2539,4302,0,0,1,0,8,4,0.59,0
user4258,672,1508,451,1,1,1,8,4,0.45,0
user4259,9951,1166,255,0,0,1,8,4,8.53,0
user4260,8607,3707,415,1,1,1,8,4,2.32,0
user4261,3296,237,143,0,1,0,8,4,13.91,0
user4262,8259,4147,355,1,1,0,8,4,1.99,0
user4263,7831,1794,401,1,0,1,8,4,4.37,0
user4264,3200,2790,145,0,0,0,8,4,1.15,0
user4265,9640,4003,60,0,1,1,8,4,2.41,0
user4266,6891,2412,39,1,0,1,8,4,2.86,0
user4267,1802,2015,9,0,1,0,8,4,0.89,0
user4268,7848,243,150,1,0,0,8,4,32.3,0
user4269,7329,1045,68,0,1,0,8,4,7.01,0
user4270,6827,3485,242,0,1,1,8,4,1.96,0
user4271,6384,4032,332,0,0,0,8,4,1.58,0
user4272,8513,4251,96,1,1,1,8,4,2.0,0
user4273,8086,516,211,0,1,0,8,4,15.67,0
user4274,3826,1574,155,0,1,0,8,4,2.43,0
user4275,6531,2442,436,0,0,0,8,4,2.67,0
user4276,4613,3158,108,0,0,0,8,4,1.46,0
user4277,7233,1194,496,0,1,0,8,4,6.06,0
user4278,2010,841,305,0,1,0,8,4,2.39,0
user4279,2987,2893,441,1,1,1,8,4,1.03,0
user4280,7783,1086,228,0,0,0,8,4,7.17,0
user4281,2883,662,145,1,0,1,8,4,4.35,0
user4282,2098,3945,469,0,0,1,8,4,0.53,0
user4283,8934,4148,321,1,1,0,8,4,2.15,0
user4284,3429,4108,37,1,1,1,8,4,0.83,0
user4285,1051,4229,359,0,0,1,8,4,0.25,0
user4286,4720,577,190,0,0,1,8,4,8.18,0
user4287,7498,2986,499,1,1,0,8,4,2.51,0
user4288,454,2068,134,0,0,0,8,4,0.22,0
user4289,2103,4900,350,0,0,0,8,4,0.43,0
user4290,1,4088,270,0,1,1,8,4,0.0,0
user4291,6564,2829,133,0,1,0,8,4,2.32,0
user4292,4808,4609,221,0,1,0,8,4,1.04,0
user4293,6566,4059,292,0,1,1,8,4,1.62,0
user4294,7559,1651,179,0,0,1,8,4,4.58,0
user4295,2956,472,198,1,1,1,8,4,6.26,0
user4296,7149,4665,369,1,0,1,8,4,1.53,0
user4297,9280,4037,25,1,1,1,8,4,2.3,0
user4298,4939,1733,491,0,1,1,8,4,2.85,0
user4299,2817,4247,63,0,0,1,8,4,0.66,0
user4300,8803,4562,197,0,0,0,8,4,1.93,0
user4301,6931,260,232,0,0,1,8,4,26.66,0
user4302,4726,2920,120,1,0,1,8,4,1.62,0
user4303,4923,4172,325,1,0,0,8,4,1.18,0
user4304,273,4309,164,0,1,0,8,4,0.06,0
user4305,5986,4743,320,0,0,0,8,4,1.26,0
user4306,6400,622,133,1,0,0,8,4,10.29,0
user4307,106,3814,143,1,1,1,8,4,0.03,0
user4308,1711,4479,293,1,1,1,8,4,0.38,0
user4309,4638,3419,124,1,1,1,8,4,1.36,0
user4310,2856,2700,497,0,0,1,8,4,1.06,0
user4311,1377,2469,322,0,0,1,8,4,0.56,0
user4312,3398,4430,143,1,1,1,8,4,0.77,0
user4313,6805,496,46,0,1,1,8,4,13.72,0
user4314,1438,232,489,0,1,1,8,4,6.2,0
user4315,511,3040,267,1,1,1,8,4,0.17,0
user4316,271,4340,129,0,1,1,8,4,0.06,0
user4317,2513,1426,14,1,0,0,8,4,1.76,0
user4318,2044,1924,82,0,0,1,8,4,1.06,0
user4319,7830,833,208,0,0,1,8,4,9.4,0
user4320,9355,4237,233,1,1,1,8,4,2.21,0
user4321,4302,807,282,0,1,0,8,4,5.33,0
user4322,7964,3806,52,0,0,0,8,4,2.09,0
user4323,6510,4150,137,1,1,0,8,4,1.57,0
user4324,8355,1874,263,0,0,0,8,4,4.46,0
user4325,6454,3420,143,1,0,1,8,4,1.89,0
user4326,2220,353,393,0,1,1,8,4,6.29,0
user4327,9622,1690,367,1,1,0,8,4,5.69,0
user4328,8033,2864,17,1,0,0,8,4,2.8,0
user4329,7926,3809,203,0,0,0,8,4,2.08,0
user4330,2979,1482,71,1,1,1,8,4,2.01,0
user4331,9071,4223,140,1,1,1,8,4,2.15,0
user4332,2496,622,353,0,1,1,8,4,4.01,0
user4333,352,3103,52,1,1,1,8,4,0.11,0
user4334,4992,3875,149,0,1,0,8,4,1.29,0
user4335,8426,804,458,1,0,1,8,4,10.48,0
user4336,4593,1531,180,0,1,1,8,4,3.0,0
user4337,9075,2243,304,1,0,0,8,4,4.05,0
user4338,1662,4079,54,0,0,1,8,4,0.41,0
user4339,5926,4042,23,0,1,1,8,4,1.47,0
user4340,2073,1306,294,1,1,1,8,4,1.59,0
user4341,5658,4036,167,1,1,0,8,4,1.4,0
user4342,4248,1632,47,1,0,1,8,4,2.6,0
user4343,4654,397,268,0,1,1,8,4,11.72,0
user4344,1521,1720,32,1,1,1,8,4,0.88,0
user4345,9574,397,198,1,0,0,8,4,24.12,0
user4346,3502,3787,119,0,0,0,8,4,0.92,0
user4347,7539,694,178,1,0,0,8,4,10.86,0
user4348,6809,4803,372,0,0,0,8,4,1.42,0
user4349,2749,3615,309,1,1,0,8,4,0.76,0
user4350,5086,2852,67,0,1,0,8,4,1.78,0
user4351,4489,4270,316,1,1,0,8,4,1.05,0
user4352,6969,2224,245,0,0,0,8,4,3.13,0
user4353,9720,2283,91,0,1,1,8,4,4.26,0
user4354,4189,3070,217,0,1,1,8,4,1.36,0
user4355,8417,1897,275,0,1,1,8,4,4.44,0
user4356,5136,1458,259,0,1,0,8,4,3.52,0
user4357,9006,2,299,1,0,1,8,4,4503.0,0
user4358,6344,2511,118,0,1,0,8,4,2.53,0
user4359,3876,745,481,0,1,1,8,4,5.2,0
user4360,5324,2344,44,0,0,0,8,4,2.27,0
user4361,8115,2558,0,1,0,0,8,4,3.17,0
user4362,9881,814,193,0,1,1,8,4,12.14,0
user4363,7825,1623,286,1,0,1,8,4,4.82,0
user4364,3696,4127,418,0,0,1,8,4,0.9,0
user4365,8636,2689,115,1,1,1,8,4,3.21,0
user4366,4237,3201,409,0,0,0,8,4,1.32,0
user4367,4231,3653,228,0,1,0,8,4,1.16,0
user4368,2483,4873,344,0,0,1,8,4,0.51,0
user4369,8087,3958,103,0,0,0,8,4,2.04,0
user4370,1302,1363,218,1,1,1,8,4,0.96,0
user4371,6967,3031,107,1,0,0,8,4,2.3,0
user4372,8628,1184,91,0,0,0,8,4,7.29,0
user4373,5103,1696,93,0,0,0,8,4,3.01,0
user4374,610,3863,205,1,0,0,8,4,0.16,0
user4375,3771,2298,414,1,1,0,8,4,1.64,0
user4376,4011,4908,272,1,1,1,8,4,0.82,0
user4377,2734,1839,446,0,0,1,8,4,1.49,0
user4378,6796,3372,401,1,0,0,8,4,2.02,0
user4379,5852,2032,495,0,1,1,8,4,2.88,0
user4380,7333,3297,395,0,1,1,8,4,2.22,0
user4381,3216,161,233,1,1,0,8,4,19.98,0
user4382,7218,201,446,1,1,0,8,4,35.91,0
user4383,7526,1107,271,1,1,0,8,4,6.8,0
user4384,1250,2567,60,0,0,0,8,4,0.49,0
user4385,9540,1927,149,1,0,1,8,4,4.95,0
user4386,172,3522,167,0,1,0,8,4,0.05,0
user4387,7838,2999,83,1,0,1,8,4,2.61,0
user4388,5798,3239,47,0,1,0,8,4,1.79,0
user4389,7122,4279,201,0,1,1,8,4,1.66,0
user4390,8195,1403,313,0,0,1,8,4,5.84,0
user4391,7610,2282,437,0,0,0,8,4,3.33,0
user4392,5236,1895,85,0,1,0,8,4,2.76,0
user4393,9190,4482,26,1,0,1,8,4,2.05,0
user4394,7284,2968,164,1,0,1,8,4,2.45,0
user4395,8525,1270,391,0,0,0,8,4,6.71,0
user4396,4309,216,469,0,1,1,8,4,19.95,0
user4397,7653,2462,355,1,0,0,8,4,3.11,0
user4398,6494,4668,159,0,0,1,8,4,1.39,0
user4399,2269,4585,77,1,0,1,8,4,0.49,0
user4400,1907,2541,252,0,0,0,8,4,0.75,0
user4401,9868,257,305,0,0,0,8,4,38.4,0
user4402,4543,1626,439,1,1,1,8,4,2.79,0
user4403,3531,1369,52,1,1,0,8,4,2.58,0
user4404,8693,4832,68,0,1,1,8,4,1.8,0
user4405,1373,2837,137,0,1,1,8,4,0.48,0
user4406,4757,861,320,1,0,0,8,4,5.52,0
user4407,23,4125,337,1,0,0,8,4,0.01,1
user4408,2017,1573,259,1,1,0,8,4,1.28,0
user4409,2675,37,273,1,0,1,8,4,72.3,0
user4410,3809,2194,426,1,1,1,8,4,1.74,0
user4411,9435,3447,446,1,0,0,8,4,2.74,0
user4412,8214,4539,304,1,1,0,8,4,1.81,0
user4413,190,349,292,1,0,1,8,4,0.54,0
user4414,1648,405,218,1,0,1,8,4,4.07,0
user4415,107,3600,361,1,1,0,8,4,0.03,0
user4416,7118,2061,58,1,1,1,8,4,3.45,0
user4417,1350,2375,32,0,0,1,8,4,0.57,0
user4418,5045,2886,185,1,0,0,8,4,1.75,0
user4419,9016,4107,6,1,0,1,8,4,2.2,0
user4420,1240,1994,65,1,1,0,8,4,0.62,0
user4421,3098,3375,431,0,0,1,8,4,0.92,0
user4422,8459,4170,112,1,1,0,8,4,2.03,0
user4423,1093,3640,466,1,1,0,8,4,0.3,0
user4424,8321,1112,8,0,0,0,8,4,7.48,1
user4425,1392,1521,401,0,1,1,8,4,0.92,0
user4426,8490,1764,108,1,1,0,8,4,4.81,0
user4427,7449,4619,334,1,1,0,8,4,1.61,0
user4428,3020,2014,161,0,0,0,8,4,1.5,0
user4429,8690,4331,143,0,0,1,8,4,2.01,0
user4430,7375,3465,339,1,0,1,8,4,2.13,0
user4431,6297,3292,292,1,0,1,8,4,1.91,0
user4432,368,2363,87,0,1,1,8,4,0.16,0
user4433,7338,380,123,0,1,1,8,4,19.31,0
user4434,1896,4325,334,1,0,1,8,4,0.44,0
user4435,5048,2598,36,1,1,0,8,4,1.94,0
user4436,9441,3836,82,1,1,0,8,4,2.46,0
user4437,633,1583,382,0,0,1,8,4,0.4,0
user4438,2584,859,290,0,1,0,8,4,3.01,0
user4439,6472,2356,270,1,1,1,8,4,2.75,0
user4440,2643,2266,197,1,0,1,8,4,1.17,0
user4441,9885,4767,55,1,1,0,8,4,2.07,0
user4442,939,235,381,0,0,1,8,4,4.0,0
user4443,5572,3407,479,1,1,1,8,4,1.64,0
user4444,9136,3630,221,0,1,1,8,4,2.52,0
user4445,9148,2332,28,0,1,0,8,4,3.92,0
user4446,825,2766,9,0,0,0,8,4,0.3,1
user4447,864,804,18,1,1,0,8,4,1.07,0
user4448,2518,4680,488,1,1,0,8,4,0.54,0
user4449,6607,4648,448,1,1,1,8,4,1.42,0
user4450,3018,1834,361,1,0,1,8,4,1.65,0
user4451,4241,4405,487,0,1,0,8,4,0.96,0
user4452,90,2578,152,0,0,1,8,4,0.03,1
user4453,4178,327,198,1,1,1,8,4,12.78,0
user4454,3688,589,53,0,0,1,8,4,6.26,0
user4455,7388,280,476,1,0,1,8,4,26.39,0
user4456,568,801,43,1,0,1,8,4,0.71,0
user4457,2550,10,387,0,1,0,8,4,255.0,0
user4458,3442,4489,172,0,0,0,8,4,0.77,0
user4459,1185,3619,257,1,0,0,8,4,0.33,0
user4460,9257,3692,44,0,1,0,8,4,2.51,0
user4461,5079,4272,481,1,0,0,8,4,1.19,0
user4462,5115,575,34,1,1,1,8,4,8.9,0
user4463,9122,4826,419,1,1,1,8,4,1.89,0
user4464,3614,2126,116,0,1,0,8,4,1.7,0
user4465,2695,4321,263,0,1,0,8,4,0.62,0
user4466,9740,864,431,0,1,1,8,4,11.27,0
user4467,760,4473,75,0,0,1,8,4,0.17,0
user4468,6818,1348,150,1,0,0,8,4,5.06,0
user4469,3519,308,228,1,1,1,8,4,11.43,0
user4470,4665,1745,237,0,1,1,8,4,2.67,0
user4471,9411,1061,385,0,1,0,8,4,8.87,0
user4472,4098,414,90,0,0,1,8,4,9.9,0
user4473,6625,4975,285,1,0,1,8,4,1.33,0
user4474,8842,750,143,0,0,1,8,4,11.79,0
user4475,2010,745,243,0,1,0,8,4,2.7,0
user4476,4140,3683,435,1,0,0,8,4,1.12,0
user4477,4280,4439,310,0,1,1,8,4,0.96,0
user4478,4415,1590,59,0,0,1,8,4,2.78,0
user4479,1872,2793,400,0,1,0,8,4,0.67,0
user4480,4231,188,474,1,0,1,8,4,22.51,0
user4481,6949,663,113,0,1,0,8,4,10.48,0
user4482,2509,411,211,1,0,1,8,4,6.1,0
user4483,4538,448,418,1,1,0,8,4,10.13,0
user4484,9908,325,20,0,1,0,8,4,30.49,0
user4485,6188,1183,291,0,1,1,8,4,5.23,0
user4486,323,584,261,0,0,1,8,4,0.55,0
user4487,7354,4713,129,0,1,1,8,4,1.56,0
user4488,4103,187,145,0,0,1,8,4,21.94,0
user4489,7863,1805,362,1,0,0,8,4,4.36,0
user4490,2100,4061,252,1,1,0,8,4,0.52,0
user4491,370,4128,382,1,1,1,8,4,0.09,0
user4492,5197,3269,361,0,1,1,8,4,1.59,0
user4493,5277,4249,378,0,1,0,8,4,1.24,0
user4494,17,4549,103,0,1,0,8,4,0.0,1
user4495,4467,451,203,0,1,0,8,4,9.9,0
user4496,3116,3715,309,0,1,0,8,4,0.84,0
user4497,4808,4579,122,0,0,0,8,4,1.05,0
user4498,7565,4041,349,0,0,1,8,4,1.87,0
user4499,6126,2281,90,1,0,1,8,4,2.69,0
user4500,3126,1781,378,1,0,0,8,4,1.76,0
user4501,9100,4125,272,1,0,1,8,4,2.21,0
user4502,2742,970,187,1,1,0,8,4,2.83,0
user4503,414,4250,293,0,0,1,8,4,0.1,0
user4504,8632,3231,355,1,0,1,8,4,2.67,0
user4505,3310,2860,63,0,0,0,8,4,1.16,0
user4506,2899,711,171,0,1,1,8,4,4.08,0
user4507,4195,728,440,1,0,1,8,4,5.76,0
user4508,9628,3981,188,0,1,1,8,4,2.42,0
user4509,1594,3653,499,0,1,1,8,4,0.44,0
user4510,1563,4737,90,1,0,1,8,4,0.33,0
user4511,5964,4926,408,1,1,0,8,4,1.21,0
user4512,9459,4377,315,0,0,1,8,4,2.16,0
user4513,6709,4793,490,0,0,0,8,4,1.4,0
user4514,7394,4598,364,0,1,1,8,4,1.61,0
user4515,6947,1096,176,0,0,1,8,4,6.34,0
user4516,8575,2995,206,0,1,0,8,4,2.86,0
user4517,1604,3360,311,1,0,0,8,4,0.48,0
user4518,9075,918,346,0,0,1,8,4,9.89,0
user4519,7748,4150,362,0,0,0,8,4,1.87,0
user4520,3643,572,134,0,0,0,8,4,6.37,0
user4521,4519,598,209,0,0,0,8,4,7.56,0
user4522,7819,1143,187,0,1,0,8,4,6.84,0
user4523,7832,3057,17,1,1,1,8,4,2.56,0
user4524,9969,2673,474,0,1,1,8,4,3.73,0
user4525,6087,2302,205,1,1,1,8,4,2.64,0
user4526,6141,4088,306,0,1,1,8,4,1.5,0
user4527,7912,2189,148,0,0,0,8,4,3.61,0
user4528,5227,475,127,1,1,0,8,4,11.0,0
user4529,7455,4678,154,0,1,0,8,4,1.59,0
user4530,7722,2558,326,1,0,1,8,4,3.02,0
user4531,3828,2483,416,1,0,1,8,4,1.54,0
user4532,2276,735,128,1,1,0,8,4,3.1,0
user4533,3406,1657,106,0,0,1,8,4,2.06,0
user4534,1576,3384,488,0,0,0,8,4,0.47,0
user4535,7101,2847,141,1,0,0,8,4,2.49,0
user4536,5071,4268,229,1,1,0,8,4,1.19,0
user4537,6875,358,434,0,1,0,8,4,19.2,0
user4538,308,2950,39,1,0,1,8,4,0.1,0
user4539,2566,3350,130,0,0,0,8,4,0.77,0
user4540,411,2692,325,0,1,1,8,4,0.15,0
user4541,7094,17,442,1,1,0,8,4,417.29,0
user4542,4289,3105,469,1,1,0,8,4,1.38,0
user4543,8935,2496,59,1,1,1,8,4,3.58,0
user4544,928,314,338,1,0,1,8,4,2.96,0
user4545,6703,704,364,1,1,1,8,4,9.52,0
user4546,3666,1165,359,1,0,1,8,4,3.15,0
user4547,6076,779,314,0,1,1,8,4,7.8,0
user4548,2933,1282,333,1,1,0,8,4,2.29,0
user4549,3511,4229,391,1,1,0,8,4,0.83,0
user4550,52,1634,492,1,1,1,8,4,0.03,0
user4551,4311,4614,328,0,1,1,8,4,0.93,0
user4552,1104,3593,55,0,0,0,8,4,0.31,0
user4553,1016,3997,361,1,1,0,8,4,0.25,0
user4554,9179,2156,69,1,1,1,8,4,4.26,0
user4555,7761,535,178,0,0,0,8,4,14.51,0
user4556,8923,1171,8,1,0,1,8,4,7.62,0
user4557,8027,2032,242,1,0,0,8,4,3.95,0
user4558,7550,4558,235,1,0,0,8,4,1.66,0
user4559,685,3388,135,1,0,0,8,4,0.2,0
user4560,9553,1749,163,1,1,0,8,4,5.46,0
user4561,7383,3954,282,1,0,1,8,4,1.87,0
user4562,5203,983,245,0,1,1,8,4,5.29,0
user4563,2499,825,115,1,0,1,8,4,3.03,0
user4564,4598,1725,151,1,0,1,8,4,2.67,0
user4565,9081,1067,417,0,1,0,8,4,8.51,0
user4566,1750,2397,99,1,1,0,8,4,0.73,0
user4567,4297,3045,171,0,0,1,8,4,1.41,0
user4568,2958,4323,295,1,0,1,8,4,0.68,0
user4569,5914,3920,87,0,0,1,8,4,1.51,0
user4570,1082,4536,45,1,0,1,8,4,0.24,0
user4571,5846,2952,419,1,1,0,8,4,1.98,0
user4572,7469,1370,387,1,0,1,8,4,5.45,0
user4573,4068,1992,187,1,1,0,8,4,2.04,0
user4574,8590,4794,487,0,0,1,8,4,1.79,0
user4575,2283,2075,474,0,1,1,8,4,1.1,0
user4576,9288,2300,102,0,0,0,8,4,4.04,0
user4577,6525,4907,141,1,0,0,8,4,1.33,0
user4578,401,2702,202,1,1,1,8,4,0.15,0
user4579,4114,3657,216,1,0,1,8,4,1.12,0
user4580,1126,4390,128,1,0,1,8,4,0.26,0
user4581,3030,1898,35,1,0,0,8,4,1.6,0
user4582,574,4301,6,1,1,1,8,4,0.13,0
user4583,103,1268,56,0,0,0,8,4,0.08,1
user4584,1681,4348,49,0,0,1,8,4,0.39,0
user4585,7115,2549,56,0,0,1,8,4,2.79,0
user4586,529,2658,153,0,1,0,8,4,0.2,0
user4587,5646,3422,292,0,0,0,8,4,1.65,0
user4588,6368,75,38,0,0,1,8,4,84.91,0
user4589,6622,4804,338,0,1,1,8,4,1.38,0
user4590,1370,2178,293,1,1,0,8,4,0.63,0
user4591,1742,3216,229,0,1,1,8,4,0.54,0
user4592,3334,732,248,1,0,0,8,4,4.55,0
user4593,2123,249,422,0,1,0,8,4,8.53,0
user4594,1351,3821,71,0,1,0,8,4,0.35,0
user4595,6656,296,280,1,0,0,8,4,22.49,0
user4596,5966,1806,428,0,1,1,8,4,3.3,0
user4597,6359,1083,400,1,0,0,8,4,5.87,0
user4598,9056,2944,407,1,1,0,8,4,3.08,0
user4599,5882,1449,204,1,1,0,8,4,4.06,0
user4600,7437,4386,94,1,0,1,8,4,1.7,0
user4601,7950,14,1,0,0,1,8,4,567.86,0
user4602,6608,175,2,0,0,1,8,4,37.76,0
user4603,7770,174,144,1,1,0,8,4,44.66,0
user4604,7450,3913,398,0,1,1,8,4,1.9,0
user4605,8112,4237,274,1,0,0,8,4,1.91,0
user4606,9904,4780,111,1,0,0,8,4,2.07,0
user4607,7958,1370,149,0,0,1,8,4,5.81,0
user4608,3915,1591,141,0,0,1,8,4,2.46,0
user4609,9797,594,448,1,0,1,8,4,16.49,0
user4610,9109,4833,19,0,0,0,8,4,1.88,0
user4611,7481,3811,116,1,0,0,8,4,1.96,0
user4612,5291,971,14,1,1,1,8,4,5.45,0
user4613,1067,100,149,1,0,1,8,4,10.67,0
user4614,5034,4443,464,0,0,0,8,4,1.13,0
user4615,8167,4625,373,1,1,0,8,4,1.77,0
user4616,3325,518,458,1,0,1,8,4,6.42,0
user4617,4284,1055,290,1,1,0,8,4,4.06,0
user4618,6068,4411,371,1,1,0,8,4,1.38,0
user4619,7760,580,208,0,1,0,8,4,13.38,0
user4620,763,1162,416,1,0,1,8,4,0.66,0
user4621,8915,648,329,1,0,1,8,4,13.76,0
user4622,6300,2618,70,1,1,0,8,4,2.41,0
user4623,2935,684,409,1,0,0,8,4,4.29,0
user4624,8812,2222,372,0,1,1,8,4,3.97,0
user4625,3674,1263,158,1,1,1,8,4,2.91,0
user4626,3585,104,394,0,0,1,8,4,34.47,0
user4627,6985,1697,430,0,1,1,8,4,4.12,0
user4628,8380,2272,372,1,0,0,8,4,3.69,0
user4629,8743,3445,64,0,0,1,8,4,2.54,0
user4630,2564,2778,446,0,0,1,8,4,0.92,0
user4631,2364,2260,363,0,1,0,8,4,1.05,0
user4632,1937,603,24,1,0,0,8,4,3.21,0
user4633,7424,81,111,1,1,1,8,4,91.65,0
user4634,1688,4236,14,1,1,1,8,4,0.4,0
user4635,902,4717,260,1,1,0,8,4,0.19,0
user4636,2165,33,443,1,1,1,8,4,65.61,0
user4637,9598,2110,4,0,1,1,8,4,4.55,0
user4638,4718,1986,290,1,1,0,8,4,2.38,0
user4639,6138,1486,435,1,1,0,8,4,4.13,0
user4640,3681,2191,402,1,0,1,8,4,1.68,0
user4641,4031,4245,242,0,0,0,8,4,0.95,0
user4642,6182,2954,314,1,0,1,8,4,2.09,0
user4643,3558,2968,244,1,0,0,8,4,1.2,0
user4644,349,4372,439,0,0,0,8,4,0.08,1
user4645,3595,3715,339,1,0,1,8,4,0.97,0
user4646,4712,4346,116,0,0,1,8,4,1.08,0
user4647,3983,2935,76,1,1,0,8,4,1.36,0
user4648,1988,3001,42,1,0,1,8,4,0.66,0
user4649,8102,4081,484,0,0,0,8,4,1.99,0
user4650,5027,1914,390,1,1,1,8,4,2.63,0
user4651,4063,3840,239,1,0,1,8,4,1.06,0
user4652,3144,268,71,1,1,1,8,4,11.73,0
user4653,1722,904,227,0,0,0,8,4,1.9,0
user4654,8608,3683,299,1,0,1,8,4,2.34,0
user4655,4967,2972,85,0,1,1,8,4,1.67,0
user4656,5726,474,437,0,1,0,8,4,12.08,0
user4657,1252,4727,63,1,1,1,8,4,0.26,0
user4658,7081,2157,319,1,1,1,8,4,3.28,0
user4659,6070,4981,400,1,0,1,8,4,1.22,0
user4660,6610,2809,293,1,1,0,8,4,2.35,0
user4661,4186,666,6,1,0,0,8,4,6.29,0
user4662,6345,4732,414,0,0,1,8,4,1.34,0
user4663,192,1158,58,1,1,1,8,4,0.17,0
user4664,7083,2450,241,0,0,0,8,4,2.89,0
user4665,8587,2309,251,0,1,1,8,4,3.72,0
user4666,5710,4730,325,0,0,0,8,4,1.21,0
user4667,3975,939,186,1,0,1,8,4,4.23,0
user4668,4028,2772,364,1,1,0,8,4,1.45,0
user4669,546,1607,164,1,0,1,8,4,0.34,0
user4670,7317,906,295,0,0,0,8,4,8.08,0
user4671,5535,650,165,1,0,1,8,4,8.52,0
user4672,3877,2087,441,0,0,0,8,4,1.86,0
user4673,7595,2509,329,0,1,0,8,4,3.03,0
user4674,915,2768,117,0,0,0,8,4,0.33,0
user4675,2785,3567,245,0,0,1,8,4,0.78,0
user4676,3293,4534,93,1,1,0,8,4,0.73,0
user4677,634,1331,194,0,0,1,8,4,0.48,0
user4678,4501,256,307,0,1,0,8,4,17.58,0
user4679,9332,4621,304,1,1,0,8,4,2.02,0
user4680,7113,3651,232,0,1,1,8,4,1.95,0
user4681,3511,523,252,1,1,1,8,4,6.71,0
user4682,4519,4494,3,1,1,0,8,4,1.01,0
user4683,1673,1517,211,1,1,1,8,4,1.1,0
user4684,5317,601,198,1,1,0,8,4,8.85,0
user4685,406,3916,420,1,1,0,8,4,0.1,0
user4686,4661,239,73,0,1,0,8,4,19.5,0
user4687,8308,4209,357,1,0,0,8,4,1.97,0
user4688,4996,265,337,1,0,0,8,4,18.85,0
user4689,7793,3818,201,1,0,0,8,4,2.04,0
user4690,5766,15,232,1,0,0,8,4,384.4,0
user4691,7259,1185,343,0,0,1,8,4,6.13,0
user4692,1386,3380,374,0,1,1,8,4,0.41,0
user4693,6694,3955,73,1,1,1,8,4,1.69,0
user4694,4670,798,16,1,1,1,8,4,5.85,0
user4695,4822,1902,254,1,1,1,8,4,2.54,0
user4696,6853,1694,130,1,1,0,8,4,4.05,0
user4697,3739,4760,33,0,1,0,8,4,0.79,0
user4698,2425,3669,405,0,1,0,8,4,0.66,0
user4699,6982,1279,426,1,1,1,8,4,5.46,0
user4700,4480,4342,138,1,1,1,8,4,1.03,0
user4701,9667,1964,196,1,1,1,8,4,4.92,0
user4702,5831,839,131,1,0,1,8,4,6.95,0
user4703,3431,1967,100,0,1,1,8,4,1.74,0
user4704,2041,662,88,0,0,0,8,4,3.08,0
user4705,9221,2169,30,0,0,1,8,4,4.25,0
user4706,4647,693,125,0,0,0,8,4,6.71,0
user4707,1741,3989,128,1,0,0,8,4,0.44,0
user4708,3383,2117,248,1,0,0,8,4,1.6,0
user4709,875,1244,306,0,1,1,8,4,0.7,0
user4710,9618,785,418,1,1,1,8,4,12.25,0
user4711,3822,2888,250,1,1,0,8,4,1.32,0
user4712,4350,2469,180,0,1,0,8,4,1.76,0
user4713,9235,3827,127,1,1,0,8,4,2.41,0
user4714,3882,233,37,0,1,1,8,4,16.66,0
user4715,5142,1019,53,1,0,1,8,4,5.05,0
user4716,6216,2360,55,1,0,1,8,4,2.63,0
user4717,8449,3985,321,1,1,1,8,4,2.12,0
user4718,9167,546,436,1,1,1,8,4,16.79,0
user4719,3257,2467,148,1,1,0,8,4,1.32,0
user4720,3752,4714,87,1,0,1,8,4,0.8,0
user4721,5710,2587,155,1,0,0,8,4,2.21,0
user4722,5631,2845,24,0,1,1,8,4,1.98,0
user4723,5847,419,458,1,1,1,8,4,13.95,0
user4724,385,2516,344,0,0,1,8,4,0.15,0
user4725,8323,3431,483,1,1,0,8,4,2.43,0
user4726,6088,3001,396,0,1,1,8,4,2.03,0
user4727,6191,1133,303,1,1,0,8,4,5.46,0
user4728,990,272,376,1,1,1,8,4,3.64,0
user4729,6032,4031,225,0,0,1,8,4,1.5,0
user4730,5321,2297,0,1,1,1,8,4,2.32,0
user4731,4226,3571,439,1,1,1,8,4,1.18,0
user4732,8284,2996,252,0,1,1,8,4,2.77,0
user4733,2592,79,414,0,0,0,8,4,32.81,0
user4734,4133,1428,311,1,1,0,8,4,2.89,0
user4735,5391,4929,437,0,1,1,8,4,1.09,0
user4736,8679,1847,193,0,0,0,8,4,4.7,0
user4737,8972,2067,220,1,1,1,8,4,4.34,0
user4738,163,1591,288,1,1,1,8,4,0.1,0
user4739,3478,2755,75,0,1,1,8,4,1.26,0
user4740,1048,3034,147,1,0,1,8,4,0.35,0
user4741,1693,3438,165,0,1,1,8,4,0.49,0
user4742,8065,3387,201,1,1,0,8,4,2.38,0
user4743,8598,904,362,1,1,1,8,4,9.51,0
user4744,3622,1476,204,0,1,1,8,4,2.45,0
user4745,5810,1519,31,0,0,0,8,4,3.82,0
user4746,4079,3877,233,1,1,0,8,4,1.05,0
user4747,4640,228,62,1,0,0,8,4,20.35,0
user4748,662,3233,22,1,1,1,8,4,0.2,0
user4749,3136,2690,226,1,0,1,8,4,1.17,0
user4750,1289,3117,395,0,1,1,8,4,0.41,0
user4751,2329,3475,435,0,0,0,8,4,0.67,0
user4752,3546,4903,17,0,0,0,8,4,0.72,0
user4753,4202,2541,449,1,0,0,8,4,1.65,0
user4754,3661,1191,351,0,0,0,8,4,3.07,0
user4755,4628,4615,143,1,1,0,8,4,1.0,0
user4756,3469,4918,65,1,1,0,8,4,0.71,0
