followers,following,posts,verified,bio,profile_pic,username_length,username_digits,ratio,fake
18426,14928,3983,1,0,1,16,2,1.23,0
3345,2340,4398,0,0,0,16,5,1.43,0
32327,4915,2962,1,1,1,11,1,6.58,0
32095,7078,1363,0,1,1,12,0,4.53,0
17221,18596,160,1,0,1,15,5,0.93,0
48420,29347,4895,1,1,1,10,1,1.65,0
47554,30429,3321,0,0,0,10,2,1.56,0
44078,39525,1919,0,1,1,10,5,1.12,0
14950,414,4671,0,0,0,8,1,36.11,0
26962,32326,787,1,0,0,12,4,0.83,0
9549,11432,1687,0,0,1,18,3,0.84,0
7405,15392,2035,0,0,0,17,1,0.48,0
35421,41691,2974,0,1,0,10,0,0.85,0
17761,12138,142,0,0,1,16,0,1.46,0
44555,15331,3646,1,1,1,5,3,2.91,0
42078,17695,3649,1,0,1,20,3,2.38,0
32661,26613,462,0,0,0,15,1,1.23,0
31685,17300,3955,0,1,0,18,1,1.83,0
25403,28132,1974,0,0,1,17,0,0.9,0
48667,43953,935,1,1,1,19,1,1.11,0
35064,42735,2781,1,0,1,16,3,0.82,0
36139,31001,294,1,1,0,20,3,1.17,0
41750,40416,4007,1,0,0,11,1,1.03,0
48612,40702,1409,0,0,1,6,5,1.19,0
4816,37623,1767,1,0,0,6,0,0.13,0
18218,39518,2528,0,1,0,5,5,0.46,0
37663,23210,129,1,0,0,20,3,1.62,0
27363,1398,4335,1,1,0,14,1,19.57,0
39017,11949,1774,0,1,0,18,5,3.27,0
1265,13506,3659,0,1,0,19,4,0.09,0
34634,48817,2596,0,1,0,12,0,0.71,0
7371,8593,668,1,1,0,17,5,0.86,0
2716,14189,139,1,1,0,8,1,0.19,0
12919,6144,2856,0,1,1,6,3,2.1,0
9845,25705,2948,0,0,0,12,4,0.38,0
18866,7908,2577,1,1,0,11,3,2.39,0
38620,5009,4070,0,1,1,5,5,7.71,0
41628,48368,4138,1,0,1,20,2,0.86,0
10407,20985,973,1,1,0,6,5,0.5,0
39871,45564,4526,0,1,0,18,3,0.88,0
869,44346,933,1,1,0,11,4,0.02,0
8048,48034,1499,0,0,1,18,4,0.17,0
14795,27887,2941,1,1,0,9,4,0.53,0
2747,43127,95,1,0,1,15,4,0.06,0
18491,19490,1021,0,0,0,16,4,0.95,0
45504,39522,2108,1,1,0,13,2,1.15,0
31009,945,649,1,0,0,15,5,32.81,0
22591,23492,3701,1,0,1,9,5,0.96,0
17300,37609,1570,0,0,1,17,2,0.46,0
14108,23893,1174,1,1,0,15,0,0.59,0
17231,30887,3319,1,1,1,16,5,0.56,0
3288,1555,3292,1,1,1,20,2,2.11,0
2899,35663,3545,1,1,0,8,0,0.08,0
45781,14085,2593,0,1,0,9,2,3.25,0
3169,20571,508,0,1,1,12,2,0.15,0
7900,48974,177,0,1,1,17,5,0.16,0
29704,36642,2056,1,0,0,8,4,0.81,0
33811,29535,2604,1,1,0,10,1,1.14,0
8792,11048,4859,0,1,1,8,4,0.8,0
49205,24909,1846,1,0,0,6,5,1.98,0
33718,31319,4447,1,0,1,16,5,1.08,0
20746,1324,4561,0,1,0,15,4,15.67,0
30882,21499,230,1,1,0,19,1,1.44,0
24495,12549,727,0,1,1,11,3,1.95,0
25925,42841,1611,1,1,1,14,0,0.61,0
24851,45586,3999,0,1,1,13,4,0.55,0
245,45072,3155,1,1,0,14,3,0.01,0
5948,3110,1078,1,0,1,9,2,1.91,0
38154,32492,112,1,1,0,15,1,1.17,0
376,44813,2987,0,0,0,16,5,0.01,0
30792,45788,4200,0,0,1,8,1,0.67,0
37001,47280,4621,0,1,1,9,4,0.78,0
39087,5164,3414,1,0,0,15,5,7.57,0
34829,3579,2376,1,0,1,14,5,9.73,0
44306,17535,4689,1,0,0,5,0,2.53,0
34964,30723,2364,0,0,1,10,2,1.14,0
33533,19629,4374,1,0,1,16,2,1.71,0
21700,16324,2727,1,0,0,9,1,1.33,0
4674,14603,4857,1,0,1,8,4,0.32,0
41159,40808,1464,0,0,1,6,4,1.01,0
40520,24752,1669,1,1,1,17,2,1.64,0
18778,33755,1056,1,1,1,11,2,0.56,0
43330,16784,58,1,1,1,12,4,2.58,0
15647,7005,907,1,1,0,15,3,2.23,0
9032,43104,1944,1,0,1,15,3,0.21,0
42279,39580,1089,0,0,1,6,1,1.07,0
43321,26572,3158,0,0,1,16,3,1.63,0
12294,44114,772,1,1,0,11,1,0.28,0
3702,46903,4125,1,1,0,14,2,0.08,0
28393,48517,317,0,1,0,13,5,0.59,0
49474,44579,3601,1,1,0,20,3,1.11,0
36381,8358,2200,1,1,1,18,1,4.35,0
461,12401,4804,1,1,0,14,3,0.04,0
2624,43277,3256,0,0,1,16,0,0.06,0
17242,23631,1717,0,0,1,15,5,0.73,0
18310,47634,773,0,0,0,20,5,0.38,0
5858,31039,4606,0,1,1,15,4,0.19,0
8821,45495,1190,1,0,1,14,0,0.19,0
45028,38275,4771,0,1,1,9,2,1.18,0
39636,9869,1784,1,1,1,9,0,4.02,0
27066,3152,73,0,1,1,5,3,8.59,0
16456,35412,1894,0,1,0,5,5,0.46,0
1310,9837,776,0,0,1,7,4,0.13,0
36673,7838,3400,1,0,1,20,4,4.68,0
16889,14770,2283,0,0,1,5,2,1.14,0
2452,39832,2666,1,0,1,14,5,0.06,0
8971,18848,653,0,0,0,6,2,0.48,0
33497,46658,2402,1,0,0,7,5,0.72,0
35380,49931,1546,0,1,1,8,5,0.71,0
20729,16555,858,0,0,0,13,0,1.25,0
8178,9579,761,1,0,1,16,5,0.85,0
31198,47375,4325,1,1,0,5,0,0.66,0
43803,5786,641,0,1,0,5,4,7.57,0
6520,43855,114,0,0,1,14,3,0.15,0
4969,25913,504,0,0,1,5,2,0.19,0
27360,40931,3111,1,1,0,13,2,0.67,0
23516,16089,1671,0,1,1,5,0,1.46,0
22158,49129,4243,0,1,0,15,2,0.45,0
16035,6576,2434,1,1,0,7,2,2.44,0
36772,29939,844,1,1,0,18,1,1.23,0
15803,5713,1684,0,1,1,11,4,2.77,0
8017,9109,2010,0,1,1,7,5,0.88,0
44581,29781,1144,0,1,0,12,1,1.5,0
39182,20957,4386,0,0,1,6,0,1.87,0
29961,15078,3404,1,1,0,15,5,1.99,0
31164,39474,3963,0,0,0,17,2,0.79,0
11280,22730,4429,1,0,1,9,0,0.5,0
2921,23629,209,0,0,1,11,4,0.12,0
1319,32290,3970,0,1,1,15,0,0.04,0
39750,26622,1694,1,1,0,5,2,1.49,0
6219,1299,185,0,1,1,18,4,4.79,0
46934,3577,4342,0,0,0,10,4,13.12,0
40296,48067,4395,1,0,0,9,4,0.84,0
42349,46651,1536,0,0,0,12,1,0.91,0
1102,14978,4167,1,1,1,5,5,0.07,0
9446,4178,4888,0,0,1,15,1,2.26,0
29812,11968,11,1,1,1,14,3,2.49,0
49312,40505,601,1,0,1,6,5,1.22,0
37828,13741,1763,0,1,0,12,3,2.75,0
36445,49725,619,1,1,0,15,3,0.73,0
35468,35597,3155,0,1,1,9,2,1.0,0
40373,21252,4028,0,0,1,10,1,1.9,0
14824,13386,2095,0,1,0,11,3,1.11,0
42662,37779,1186,0,1,1,17,2,1.13,0
27287,8090,2652,0,0,1,19,3,3.37,0
14103,38306,2762,1,1,0,16,4,0.37,0
7591,39770,3499,1,1,0,7,2,0.19,0
34686,25272,71,0,0,1,7,4,1.37,0
377,3131,1788,1,1,1,6,4,0.12,0
24111,9596,4449,0,1,1,17,1,2.51,0
18475,18830,2541,1,1,0,7,5,0.98,0
16679,24284,1415,0,1,1,17,5,0.69,0
34415,46724,3220,1,0,1,6,4,0.74,0
20110,8738,2002,0,0,0,8,2,2.3,0
39380,12003,4077,1,0,0,6,2,3.28,0
7056,26166,3221,1,0,0,13,1,0.27,0
3428,10933,2965,1,0,0,14,5,0.31,0
3071,19033,2838,0,1,1,5,0,0.16,0
37370,13661,1346,1,1,1,16,2,2.74,0
40835,2431,4138,0,1,0,15,2,16.8,0
46289,23,3901,1,0,1,6,3,2012.57,0
36371,39245,69,1,1,0,15,2,0.93,0
15434,37350,1485,1,1,0,11,0,0.41,0
7925,24489,2237,1,1,1,10,3,0.32,0
40387,30996,4916,1,1,0,8,2,1.3,0
42058,48780,3187,0,1,0,11,3,0.86,0
28096,28507,4125,1,0,1,20,0,0.99,0
13811,24370,1260,1,1,0,10,3,0.57,0
12302,26824,2843,0,1,1,9,4,0.46,0
16451,12731,51,1,1,1,5,1,1.29,0
32114,42817,1765,0,0,0,17,0,0.75,0
28330,24544,2930,0,1,0,20,5,1.15,0
28428,5026,3319,0,0,1,20,4,5.66,0
18545,24103,4939,1,0,1,16,4,0.77,0
9529,24097,2307,1,0,1,16,3,0.4,0
41637,22598,349,1,1,1,20,2,1.84,0
7116,24406,3744,0,0,0,19,4,0.29,0
44807,35939,859,0,1,1,9,2,1.25,0
44085,2739,3891,0,1,1,17,2,16.1,0
22838,17222,2383,1,1,0,18,3,1.33,0
26725,41965,1778,0,1,1,12,5,0.64,0
1043,48540,2297,1,1,1,9,5,0.02,0
30848,29014,2545,0,0,0,19,1,1.06,0
17660,40299,4933,1,1,1,15,3,0.44,0
19331,30620,918,1,0,0,17,1,0.63,0
30494,16660,1013,0,1,0,13,4,1.83,0
34157,20523,1270,0,0,1,12,4,1.66,0
25749,35397,3056,0,0,1,13,1,0.73,0
28761,4728,3032,0,1,0,9,2,6.08,0
16898,12773,1117,0,0,1,15,3,1.32,0
7663,21805,2195,0,1,1,19,0,0.35,0
22310,41933,2179,0,0,1,11,4,0.53,0
6551,6279,406,0,1,1,7,5,1.04,0
22874,1126,1672,0,0,1,16,0,20.31,0
24762,33719,4880,0,1,1,16,0,0.73,0
23032,46218,1301,1,0,0,15,2,0.5,0
47005,18016,364,0,0,1,14,5,2.61,0
30349,2965,569,0,1,1,13,1,10.24,0
41706,30323,4212,1,0,0,14,2,1.38,0
5488,24305,3502,0,0,0,5,2,0.23,0
2581,44699,46,0,0,1,7,2,0.06,0
47367,36901,178,1,0,1,19,2,1.28,0
44519,19024,2355,0,0,0,12,1,2.34,0
2311,46568,2761,0,0,0,16,1,0.05,0
46512,29820,4797,1,0,0,18,3,1.56,0
1202,31052,81,1,0,1,19,0,0.04,0
9527,40145,2932,1,1,0,8,1,0.24,0
10491,46567,3598,1,0,0,12,4,0.23,0
31964,11738,1104,1,1,0,9,3,2.72,0
17021,28027,276,0,0,1,15,0,0.61,0
45063,30614,174,1,0,0,5,1,1.47,0
31993,4987,3544,1,0,1,9,3,6.42,0
7195,1658,3164,1,1,1,12,1,4.34,0
5802,36207,4501,1,0,0,12,0,0.16,0
24170,35318,1083,1,0,0,8,5,0.68,0
18772,25463,640,1,0,1,16,3,0.74,0
31913,48531,3203,1,0,1,12,1,0.66,0
35294,8106,2413,0,0,0,10,1,4.35,0
36413,20944,1322,0,0,1,11,2,1.74,0
34889,35530,417,0,0,1,8,0,0.98,0
28911,38449,3555,1,1,0,10,4,0.75,0
19106,16040,454,1,0,0,14,3,1.19,0
8169,25257,2227,1,1,1,17,2,0.32,0
42167,10869,1700,0,0,0,20,3,3.88,0
32978,2414,4969,1,0,0,20,3,13.66,0
15342,16153,4859,0,0,1,10,2,0.95,0
31682,4587,920,0,1,1,11,5,6.91,0
242,8981,2745,1,1,0,6,4,0.03,0
28379,18830,4411,0,0,1,16,5,1.51,0
22395,3843,884,1,1,1,13,3,5.83,0
40048,17791,2590,0,0,0,18,0,2.25,0
9110,38892,195,0,0,0,19,3,0.23,0
38489,9654,4994,1,1,1,8,1,3.99,0
23207,48377,3858,1,0,1,15,3,0.48,0
28786,24043,4073,1,1,0,20,2,1.2,0
22242,2785,2494,1,1,0,5,5,7.99,0
15539,42646,516,1,1,1,19,0,0.36,0
37114,42650,2434,0,1,1,7,3,0.87,0
3320,42573,4666,1,0,0,8,3,0.08,0
14293,11816,3388,1,1,0,11,1,1.21,0
28138,2161,3046,0,1,0,9,5,13.02,0
49705,41318,3325,0,0,0,13,4,1.2,0
37639,36991,2359,1,1,1,7,4,1.02,0
5936,26459,333,1,0,1,7,5,0.22,0
46878,27860,950,1,1,1,11,0,1.68,0
18856,18873,1195,0,1,1,19,5,1.0,0
23403,34336,2004,0,0,0,15,4,0.68,0
24077,3724,719,1,1,0,9,0,6.47,0
30290,22969,3603,0,1,1,16,1,1.32,0
22091,23986,2895,1,1,1,9,1,0.92,0
13027,29815,4718,0,0,0,5,4,0.44,0
16704,1465,1156,1,1,1,16,0,11.4,0
10871,23507,2250,1,1,1,17,3,0.46,0
13398,14751,1468,0,1,0,12,4,0.91,0
26116,32936,1399,1,0,1,20,4,0.79,0
42954,24742,422,1,0,1,18,2,1.74,0
1407,36718,3726,0,0,1,6,1,0.04,0
21338,34818,4601,0,0,0,16,3,0.61,0
38911,30764,828,1,1,0,12,4,1.26,0
3504,16597,3729,1,1,0,20,5,0.21,0
40771,31148,2749,1,1,0,11,1,1.31,0
44344,42007,438,1,0,0,5,3,1.06,0
4087,30592,3113,1,1,1,5,3,0.13,0
1670,10998,1204,0,0,0,14,4,0.15,0
49196,40290,1897,1,1,1,15,0,1.22,0
18888,27413,3047,0,0,1,6,5,0.69,0
33117,32598,2327,1,1,1,6,3,1.02,0
32940,40481,1140,1,0,1,12,5,0.81,0
2949,44441,2566,1,0,1,6,1,0.07,0
33333,39328,1197,0,1,0,18,1,0.85,0
32931,6793,2843,0,1,1,5,2,4.85,0
19011,18524,3809,0,1,1,18,0,1.03,0
47285,30482,4588,0,0,0,17,3,1.55,0
15475,20218,4236,0,1,1,14,0,0.77,0
12285,25693,2416,1,0,1,14,3,0.48,0
19485,33478,568,1,1,0,14,1,0.58,0
8276,31977,4844,1,0,0,13,1,0.26,0
7684,40450,4050,0,0,1,16,4,0.19,0
43447,16780,4805,0,1,1,14,2,2.59,0
31602,21156,1667,1,0,0,16,2,1.49,0
22856,44536,779,1,1,1,7,2,0.51,0
5724,42696,3477,1,0,0,7,1,0.13,0
18349,46736,3358,1,0,1,11,3,0.39,0
6241,2190,184,0,1,0,7,1,2.85,0
31187,20675,3119,0,1,1,7,3,1.51,0
47859,28071,3281,0,1,0,20,0,1.7,0
28080,6073,1577,0,0,1,15,3,4.62,0
21936,29983,436,0,0,0,5,5,0.73,0
41979,10600,3599,0,1,0,20,3,3.96,0
47176,19563,4823,1,0,1,14,0,2.41,0
15333,41700,3928,1,0,1,7,0,0.37,0
20909,35688,4273,1,0,1,18,3,0.59,0
24375,32121,708,0,0,1,12,0,0.76,0
42153,526,3706,1,0,0,14,3,80.14,0
19637,32294,2490,0,0,1,16,0,0.61,0
21898,47338,138,1,0,1,16,5,0.46,0
10613,17583,3702,0,1,1,17,5,0.6,0
6378,789,2946,0,1,0,20,4,8.08,0
47818,14538,3116,1,0,1,5,4,3.29,0
15226,583,2638,0,0,0,20,5,26.12,0
10802,8109,3191,1,0,0,17,4,1.33,0
30052,30787,2923,0,0,0,15,0,0.98,0
31996,6836,4477,1,1,0,15,1,4.68,0
10079,8039,3150,0,0,1,8,4,1.25,0
31845,39715,1517,0,1,0,15,5,0.8,0
23780,17774,1100,0,1,0,19,4,1.34,0
29350,48926,3076,1,0,1,20,1,0.6,0
44401,979,3282,1,1,0,5,2,45.35,0
18200,32467,166,1,0,1,16,3,0.56,0
7319,13887,4395,0,1,0,11,5,0.53,0
13524,10144,1238,0,1,0,18,1,1.33,0
1110,47908,2947,0,0,0,8,5,0.02,0
5901,25741,323,1,0,0,10,0,0.23,0
6362,26947,708,0,0,0,18,4,0.24,0
49819,45392,610,0,1,1,16,3,1.1,0
45705,32776,1626,0,0,1,17,5,1.39,0
22871,39428,1536,1,1,0,19,5,0.58,0
1042,31878,244,0,1,1,14,0,0.03,0
41871,25091,3804,1,0,0,7,4,1.67,0
40920,9204,4618,1,0,0,15,4,4.45,0
4232,21693,1417,0,0,1,17,5,0.2,0
24860,44743,4593,1,1,1,18,3,0.56,0
44872,34647,4847,1,1,1,8,4,1.3,0
38243,5449,4880,1,0,1,9,0,7.02,0
5635,43031,4009,1,0,0,8,5,0.13,0
35324,10999,235,1,1,1,12,1,3.21,0
27045,16879,2663,1,0,1,6,2,1.6,0
21274,9708,3068,1,0,0,14,4,2.19,0
30966,17147,1179,0,0,1,10,4,1.81,0
39171,347,2109,1,1,1,16,0,112.88,0
29805,10630,153,1,0,1,12,2,2.8,0
24012,13139,1877,0,1,1,17,4,1.83,0
25081,22274,956,0,1,0,10,5,1.13,0
35809,43468,50,1,0,0,17,5,0.82,0
17849,15928,2642,0,1,1,20,0,1.12,0
18239,13538,78,1,1,1,17,5,1.35,0
42035,3640,4842,0,0,1,20,4,11.55,0
22982,37100,2801,0,1,0,16,2,0.62,0
28790,11145,4080,1,1,1,13,1,2.58,0
20303,40281,3751,1,0,0,8,2,0.5,0
3522,31973,26,0,0,0,10,5,0.11,0
39762,34875,3103,0,1,0,17,3,1.14,0
42452,29009,3939,1,0,0,6,5,1.46,0
30489,48633,2730,0,0,0,9,3,0.63,0
8919,34398,4061,1,1,0,16,2,0.26,0
24363,48215,338,1,1,1,12,4,0.51,0
29811,42437,1349,1,1,1,13,0,0.7,0
33118,9506,4574,0,1,0,18,3,3.48,0
34600,14462,4808,1,0,0,7,3,2.39,0
49910,958,1592,1,1,0,19,4,52.1,0
4073,15796,2734,0,1,0,8,1,0.26,0
7344,2676,2592,1,1,0,14,4,2.74,0
48212,47608,4348,0,0,1,17,1,1.01,0
34497,7291,4722,0,0,1,14,2,4.73,0
48855,35822,4519,1,1,0,7,3,1.36,0
14895,31675,3279,0,1,1,6,0,0.47,0
7005,5488,121,0,1,1,7,2,1.28,0
44380,23270,2907,0,1,1,14,0,1.91,0
3318,43526,2143,1,1,0,6,2,0.08,0
4614,24909,1790,1,0,0,10,5,0.19,0
7489,36088,440,1,1,0,11,2,0.21,0
48238,17429,1615,0,1,0,17,3,2.77,0
45664,3372,1721,1,1,1,20,2,13.54,0
8310,43621,4472,0,1,1,10,3,0.19,0
46436,398,2862,1,0,0,17,1,116.67,0
47645,48385,4524,0,0,0,17,5,0.98,0
3740,45864,4433,0,1,1,17,2,0.08,0
4783,24524,1126,1,1,0,18,5,0.2,0
23741,31362,2690,1,0,1,15,0,0.76,0
18009,1867,4775,0,0,0,7,2,9.65,0
23679,32984,3264,1,1,0,17,2,0.72,0
33814,4282,1012,1,1,0,14,4,7.9,0
21062,32012,345,0,0,0,18,3,0.66,0
45640,37401,2028,0,1,0,9,2,1.22,0
30733,12700,1325,0,0,0,12,3,2.42,0
42139,42079,1460,1,1,1,15,4,1.0,0
29485,15389,393,0,0,0,6,4,1.92,0
5785,2244,4283,0,0,0,8,0,2.58,0
40580,20337,1604,1,1,0,5,5,2.0,0
994,33820,3087,1,0,0,16,4,0.03,0
6268,15228,3194,1,1,0,9,4,0.41,0
12049,21178,3224,0,1,0,14,3,0.57,0
48670,33579,1820,0,1,1,14,4,1.45,0
14740,2142,1061,1,1,0,5,2,6.88,0
18210,25115,1621,1,0,1,13,1,0.73,0
15132,15280,1554,1,1,0,5,0,0.99,0
44256,44931,1122,0,0,0,12,2,0.98,0
20704,11376,4894,0,0,0,16,0,1.82,0
39870,43954,2513,1,0,0,8,2,0.91,0
3415,45153,1066,0,1,1,15,1,0.08,0
13999,255,4452,0,0,1,15,1,54.9,0
46473,47555,4992,1,1,1,10,2,0.98,0
43282,13892,1678,0,0,1,10,4,3.12,0
6246,44168,4431,1,1,0,10,5,0.14,0
36704,43001,2618,1,0,1,8,5,0.85,0
1391,43788,2469,1,0,1,6,4,0.03,0
32459,32428,2510,0,1,0,14,3,1.0,0
48101,14868,3720,0,0,1,5,3,3.24,0
9590,390,4348,1,1,0,6,3,24.59,0
33601,9144,4678,1,1,0,8,5,3.67,0
36825,7049,3096,1,1,1,20,0,5.22,0
22541,43593,833,0,1,0,15,4,0.52,0
18738,27362,50,0,1,0,20,5,0.68,0
36627,39894,769,0,1,1,18,1,0.92,0
10972,49167,4003,1,0,1,5,2,0.22,0
32314,40430,1647,1,0,1,6,1,0.8,0
25765,27732,3219,0,0,0,5,3,0.93,0
3224,24033,138,0,1,1,8,1,0.13,0
36672,1302,844,0,0,1,11,1,28.17,0
26478,19695,4971,0,0,0,17,0,1.34,0
10137,26495,4684,0,1,1,13,0,0.38,0
16672,41347,4095,1,1,0,12,0,0.4,0
41623,5543,1732,1,1,1,11,4,7.51,0
33686,13482,4500,0,0,1,17,0,2.5,0
36909,20362,4972,0,0,0,19,2,1.81,0
3012,35650,156,0,0,1,12,2,0.08,0
22003,23128,4585,1,0,0,6,0,0.95,0
32335,40487,880,0,1,0,20,5,0.8,0
15513,35878,3228,0,0,0,20,5,0.43,0
46482,12785,4014,0,1,1,11,3,3.64,0
25801,4295,3413,0,0,1,5,4,6.01,0
42947,25263,1066,0,1,1,19,0,1.7,0
12336,294,4799,1,1,0,17,1,41.96,0
26979,9041,4988,1,0,1,13,1,2.98,0
10248,48392,862,1,1,1,19,3,0.21,0
4471,40206,1380,1,1,1,7,0,0.11,0
39881,4642,3063,1,1,1,17,2,8.59,0
5881,34878,3107,1,1,0,7,4,0.17,0
23064,11126,3464,0,0,0,19,2,2.07,0
49792,12204,2845,0,0,1,18,1,4.08,0
43416,26987,2480,1,0,0,18,5,1.61,0
20892,2530,8,1,1,1,13,5,8.26,0
13977,15209,749,1,1,0,18,4,0.92,0
17009,18439,3689,1,0,0,5,0,0.92,0
37503,48142,479,1,0,1,7,3,0.78,0
13450,43930,589,1,1,1,8,0,0.31,0
13492,35373,559,1,1,1,12,0,0.38,0
34842,6128,3985,0,1,1,15,5,5.69,0
4932,30183,4707,1,1,1,8,0,0.16,0
46759,29866,1475,1,0,0,18,5,1.57,0
36023,13406,2436,1,1,0,6,3,2.69,0
13260,12974,2269,0,1,0,9,3,1.02,0
11809,38068,2099,1,0,1,8,2,0.31,0
3895,45522,3682,0,1,0,10,1,0.09,0
36924,38436,2058,0,0,1,7,4,0.96,0
7487,1925,832,0,1,1,19,1,3.89,0
16209,43833,1215,1,0,1,20,3,0.37,0
48241,33915,1622,1,0,1,8,1,1.42,0
15593,44418,954,1,0,0,7,0,0.35,0
18067,44675,4478,0,0,1,12,2,0.4,0
3847,44266,1826,0,0,0,20,1,0.09,0
6614,22866,1149,1,0,0,5,4,0.29,0
6534,33845,574,1,1,1,6,2,0.19,0
21576,37950,1143,1,0,1,8,2,0.57,0
10578,44780,532,0,1,1,7,2,0.24,0
13622,42069,4816,0,1,1,17,3,0.32,0
34471,27287,4139,0,0,1,8,4,1.26,0
48894,17579,62,1,0,0,15,0,2.78,0
36991,17971,125,1,0,0,18,0,2.06,0
48948,3361,1313,1,1,1,10,4,14.56,0
45367,29841,4785,0,0,0,7,3,1.52,0
3032,41599,312,1,1,0,12,0,0.07,0
15273,42947,367,1,0,0,10,5,0.36,0
20566,7546,114,1,1,0,13,5,2.73,0
3073,18466,2842,1,0,0,16,4,0.17,0
33102,7184,1858,1,1,1,17,2,4.61,0
38652,24654,1507,1,0,1,15,0,1.57,0
48265,40485,2007,1,0,1,12,3,1.19,0
18929,26010,3036,0,1,0,13,2,0.73,0
36144,34791,4245,1,0,0,14,3,1.04,0
46524,31447,2036,0,1,1,7,0,1.48,0
30413,15118,1079,0,0,1,10,3,2.01,0
16019,34552,2598,0,1,1,15,5,0.46,0
42954,39393,337,0,1,0,19,1,1.09,0
870,21355,4039,1,1,0,16,0,0.04,0
1131,22044,1437,1,1,1,7,5,0.05,0
1823,44380,2726,0,0,1,16,4,0.04,0
11855,18852,3727,1,1,0,16,3,0.63,0
28830,26939,3342,1,0,0,7,3,1.07,0
44485,32365,314,0,1,0,11,1,1.37,0
35879,29945,3928,1,0,0,12,2,1.2,0
8626,47929,388,0,0,1,9,4,0.18,0
26148,11214,1755,0,0,1,17,4,2.33,0
103,42102,4425,0,1,0,8,4,0.0,0
38739,21081,1221,0,0,0,16,4,1.84,0
39614,352,4407,0,0,1,15,0,112.54,0
10255,40538,681,0,1,1,19,5,0.25,0
8528,40854,4854,1,0,1,10,1,0.21,0
708,3647,2978,1,1,0,5,5,0.19,0
47444,40131,2278,1,0,1,19,0,1.18,0
32877,1213,4073,0,1,0,13,0,27.1,0
9915,17937,1741,1,0,0,5,5,0.55,0
12299,42512,4049,1,0,1,19,4,0.29,0
14043,49198,4271,0,0,0,9,5,0.29,0
28068,15889,4630,1,1,1,13,2,1.77,0
47651,12460,4133,0,0,1,12,5,3.82,0
11381,7005,1012,1,1,1,5,1,1.62,0
26153,22721,4601,0,1,1,7,2,1.15,0
40317,27623,2792,1,1,1,18,5,1.46,0
19101,39667,3962,1,0,1,15,4,0.48,0
10029,12478,1791,1,0,0,6,1,0.8,0
13291,3639,394,0,0,0,17,4,3.65,0
17105,18652,1368,0,1,0,19,0,0.92,0
14426,17194,101,0,0,0,6,4,0.84,0
32973,30711,4903,0,1,0,14,1,1.07,0
12998,7551,4792,1,1,1,11,5,1.72,0
43624,49822,3558,1,0,0,6,4,0.88,0
20091,22760,848,0,0,0,5,0,0.88,0
24331,40850,1099,0,0,0,18,3,0.6,0
42782,10518,2601,0,0,0,9,2,4.07,0
2755,14975,133,0,0,0,13,1,0.18,0
8877,1148,2478,1,0,1,11,5,7.73,0
6231,35231,1788,0,1,1,10,4,0.18,0
16118,8111,4261,1,1,1,12,4,1.99,0
49888,8164,2560,1,1,0,14,3,6.11,0
26063,47782,2367,0,1,0,15,5,0.55,0
35772,46957,4413,1,1,1,15,1,0.76,0
5855,39887,3819,1,0,1,13,5,0.15,0
28574,31856,1410,1,1,1,17,3,0.9,0
23807,47896,2567,1,0,1,15,4,0.5,0
40195,18963,4850,0,1,0,17,4,2.12,0
42423,39423,799,1,0,0,13,0,1.08,0
43032,30879,902,1,0,0,19,2,1.39,0
14568,5783,4632,0,1,1,15,2,2.52,0
9228,7312,2500,1,1,1,10,4,1.26,0
17312,18874,2657,1,1,0,20,4,0.92,0
9093,15831,780,1,0,0,8,5,0.57,0
30296,381,1001,0,1,1,8,3,79.52,0
22075,638,4689,0,1,0,14,5,34.6,0
30155,29562,2863,0,1,0,10,2,1.02,0
33695,14305,3907,0,0,0,13,3,2.36,0
14822,17984,486,0,0,1,20,2,0.82,0
8263,27517,2144,1,1,0,19,5,0.3,0
1334,14176,3997,0,1,0,19,1,0.09,0
159,8233,1414,1,0,0,14,5,0.02,0
14834,22074,2248,1,1,1,8,0,0.67,0
11682,40765,1930,0,0,1,14,2,0.29,0
43982,47939,516,0,1,1,7,5,0.92,0
46336,32870,4458,1,1,0,13,3,1.41,0
37177,38022,3779,0,1,1,15,4,0.98,0
6198,9118,4099,0,0,0,16,2,0.68,0
13822,24361,4548,0,0,1,16,1,0.57,0
11403,46986,2839,0,1,1,11,1,0.24,0
16823,25034,4766,1,1,1,15,0,0.67,0
46473,33352,4896,1,0,1,14,3,1.39,0
30466,19455,3252,0,1,1,15,1,1.57,0
30590,31390,2509,1,0,1,20,4,0.97,0
5402,19027,2245,0,1,0,13,0,0.28,0
21916,37600,1368,0,0,1,14,0,0.58,0
30766,33250,595,1,0,0,16,0,0.93,0
7175,6382,2707,1,1,0,9,3,1.12,0
2818,17064,4144,0,1,0,7,4,0.17,0
12169,28179,2802,0,1,0,19,5,0.43,0
11207,41901,588,1,1,0,8,0,0.27,0
42666,47079,2216,0,1,1,10,1,0.91,0
12822,31400,66,0,0,0,9,1,0.41,0
44618,32883,2301,0,1,0,19,5,1.36,0
34483,4229,727,0,0,1,17,2,8.15,0
25167,42423,1701,0,0,1,11,4,0.59,0
46880,45706,4087,1,0,1,19,4,1.03,0
25703,6796,3899,0,0,1,8,4,3.78,0
28356,12431,3344,0,1,0,9,0,2.28,0
10047,19345,4472,0,1,0,20,5,0.52,0
36617,16857,2756,0,0,0,18,3,2.17,0
